slot_index,data_rate_gbps
799,1.0322
800,0.075136
801,0.563588
802,1.820174
803,0.013824
804,6.573876
805,3.415962
806,2.37685
807,0.006912
808,1.867662
809,3.415962
810,3.415962
811,1.867662
812,1.813262
813,0.264962
814,1.867662
815,3.176344
816,3.157912
817,3.179416
818,0.787974
819,0.013824
820,0.157824
821,0.377538
822,2.39701
823,0.020736
824,0.305538
825,3.415962
826,3.415962
827,2.336274
828,2.957458
829,2.4045
830,3.415962
831,3.157912
832,2.111888
833,1.304074
834,1.093512
835,3.415962
836,2.336274
837,1.595788
838,2.667616
839,1.304074
840,1.093512
841,2.336274
842,0.061312
843,0.013824
844,1.859022
845,0.538564
846,2.641812
847,5.303856
848,0.980428
849,0.00864
850,0.013824
851,0.061312
852,0.047488
853,0.061312
854,0.066496
855,0.069952
856,0.061312
857,0.061312
858,0.061312
859,0.013824
860,0.013824
861,0.175104
862,0.08064
863,0.141952
864,0.222592
865,0.013824
866,0.061312
867,6.29752
868,5.690924
869,3.144088
870,6.328238
871,2.594324
872,4.190112
873,6.770612
874,3.626524
875,5.7315
876,0.020736
877,2.10472
878,6.747316
879,6.368746
880,2.601236
881,1.604236
882,4.642596
883,0.013824
884,0.061312
885,4.690084
886,0.013824
887,1.590412
888,4.642596
889,6.284438
890,6.269744
891,5.202664
892,0.015552
893,4.690084
894,3.647644
895,5.720492
896,7.876538
897,3.171736
898,6.770612
899,5.174824
900,4.176288
901,8.325824
902,0.006912
903,0.013824
904,0.159984
905,0.445186
906,4.658724
907,0.013824
908,4.690084
909,6.747316
910,6.747316
911,2.111632
912,0.006912
913,0.013824
914,4.690084
915,6.269744
916,6.747316
917,6.240432
918,0.532084
919,0.561796
920,5.671212
921,7.406134
922,5.181736
923,0.013824
924,5.222312
925,1.5483
926,0.075136
927,0.563588
928,4.142624
929,0.013824
930,5.7187
931,6.767028
932,3.753112
933,0.006912
934,0.061312
935,0.061312
936,0.061312
937,0.061312
938,0.005184
939,0.00864
940,0.061312
941,0.061312
942,0.061312
943,0.061312
944,0.013824
945,0.013824
946,0.157824
947,0.357378
948,2.41717
949,0.020736
950,0.047488
951,3.415962
952,3.415962
953,2.336274
954,3.215508
955,0.020736
956,5.541676
957,3.415962
958,1.853838
959,1.562124
960,0.835462
961,3.415962
962,2.594324
963,1.595788
964,2.409566
965,1.562124
966,0.835462
967,2.594324
968,0.061312
969,0.013824
970,1.595788
971,0.801798
972,2.383762
973,6.043952
974,3.415962
975,0.787974
976,0.013824
977,3.415962
978,1.595788
979,3.22242
980,3.415962
981,2.139536
982,3.415962
983,1.867662
984,3.415962
985,2.336274
986,0.013824
987,0.175104
988,0.06048
989,0.162112
990,0.222592
991,2.096656
992,0.013824
993,3.179416
994,2.899862
995,1.595788
996,2.936726
997,1.562124
998,4.251426
999,3.415962
1000,2.078224
1001,2.6349
1002,0.278786
1003,1.079688
1004,3.157912
1005,3.22242
1006,4.978088
1007,0.577412
1008,2.336274
1009,0.271874
1010,0.061312
1011,2.383762
1012,0.013824
1013,0.821638
1014,2.078224
1015,0.685198
1016,0.123136
1017,0.0544
1018,0.020736
1019,0.061312
1020,0.047488
1021,0.061312
1022,0.061312
1023,0.075136
1024,0.061312
1025,0.013824
1026,0.047488
1027,0.068224
1028,0.006912
1029,0.013824
1030,0.159984
1031,0.397698
1032,0.061312
1033,0.013824
1034,0.061312
1035,0.061312
1036,0.061312
1037,0.0544
1038,0.006912
1039,0.013824
1040,0.061312
1041,0.061312
1042,0.061312
1043,0.052672
1044,0.003888
1045,0.061312
1046,0.013824
1047,0.1088
1048,0.073408
1049,0.015552
1050,0.061312
1051,0.0
1052,0.061312
1053,0.061312
1054,0.013824
1055,0.013824
1056,0.122624
1057,0.061312
1058,0.0544
1059,0.006912
1060,0.061312
1061,0.061312
1062,0.061312
1063,0.061312
1064,0.005184
1065,0.00864
1066,0.061312
1067,0.061312
1068,0.061312
1069,0.061312
1070,0.013824
1071,0.013824
1072,0.157824
1073,0.175104
1074,0.276994
1075,0.020736
1076,0.047488
1077,0.013824
1078,0.1088
1079,0.013824
1080,0.0544
1081,0.020736
1082,0.1088
1083,0.061312
1084,0.061312
1085,0.013824
1086,0.061312
1087,0.061312
1088,0.013824
1089,0.047488
1090,0.061312
1091,0.013824
1092,0.061312
1093,0.013824
1094,0.061312
1095,0.013824
1096,0.047488
1097,0.013824
1098,0.075136
1099,0.1088
1100,0.061312
1101,0.013824
1102,0.013824
1103,0.061312
1104,0.047488
1105,0.061312
1106,0.061312
1107,0.075136
1108,0.061312
1109,0.013824
1110,0.061312
1111,0.061312
1112,0.013824
1113,0.175104
1114,0.06048
1115,0.114624
1116,0.222592
1117,0.061312
1118,0.013824
1119,0.061312
1120,0.061312
1121,0.047488
1122,0.061312
1123,0.013824
1124,0.122624
1125,0.061312
1126,0.013824
1127,0.052672
1128,0.022464
1129,0.047488
1130,0.061312
1131,0.061312
1132,0.075136
1133,0.061312
1134,0.013824
1135,0.013824
1136,0.061312
1137,0.0544
1138,0.020736
1139,0.047488
1140,0.013824
1141,0.061312
1142,0.061312
1143,0.0544
1144,0.020736
1145,0.061312
1146,0.047488
1147,0.013824
1148,0.1088
1149,0.027648
1150,0.061312
1151,0.061312
1152,0.047488
1153,0.068224
1154,0.006912
1155,0.013824
1156,0.159984
1157,0.397698
1158,0.061312
1159,0.013824
1160,0.047488
1161,0.061312
1162,0.061312
1163,0.066496
1164,0.00864
1165,0.013824
1166,0.047488
1167,0.061312
1168,0.061312
1169,0.061312
1170,0.009072
1171,0.061312
1172,0.013824
1173,0.061312
1174,0.115712
1175,0.020736
1176,0.061312
1177,0.0
1178,0.061312
1179,0.061312
1180,0.006912
1181,0.020736
1182,0.122624
1183,0.061312
1184,0.0544
1185,0.006912
1186,0.061312
1187,0.061312
1188,0.061312
1189,0.013824
1190,0.047488
1191,0.013824
1192,0.061312
1193,0.061312
1194,0.061312
1195,0.061312
1196,0.013824
1197,0.0
1198,0.151488
1199,0.175104
1200,0.295426
1201,0.00864
1202,0.013824
1203,0.061312
1204,0.061312
1205,0.047488
1206,0.066496
1207,0.00864
1208,0.122624
1209,0.061312
1210,0.061312
1211,0.013824
1212,0.061312
1213,0.061312
1214,0.013824
1215,0.047488
1216,0.061312
1217,0.013824
1218,0.061312
1219,0.013824
1220,0.061312
1221,0.013824
1222,0.047488
1223,0.013824
1224,0.061312
1225,0.122624
1226,0.061312
1227,0.013824
1228,0.013824
1229,0.061312
1230,0.047488
1231,0.061312
1232,0.061312
1233,0.075136
1234,0.061312
1235,0.013824
1236,0.061312
1237,0.061312
1238,0.013824
1239,0.154944
1240,0.06048
1241,0.134784
1242,0.222592
1243,0.061312
1244,0.013824
1245,0.061312
1246,0.061312
1247,0.047488
1248,0.061312
1249,0.013824
1250,0.122624
1251,0.061312
1252,0.013824
1253,0.047488
1254,0.027648
1255,0.047488
1256,0.061312
1257,0.061312
1258,0.075136
1259,0.061312
1260,0.013824
1261,0.013824
1262,0.061312
1263,0.0544
1264,0.020736
1265,0.047488
1266,0.013824
1267,0.061312
1268,0.061312
1269,0.0544
1270,0.020736
1271,0.061312
1272,0.047488
1273,0.013824
1274,0.1088
1275,0.027648
1276,0.061312
1277,0.061312
1278,0.047488
1279,0.068224
1280,0.006912
1281,0.013824
1282,0.159984
1283,0.397698
1284,0.059584
1285,0.015552
1286,0.047488
1287,0.061312
1288,0.061312
1289,0.061312
1290,0.013824
1291,0.0
1292,0.061312
1293,0.061312
1294,0.061312
1295,0.061312
1296,0.009072
1297,0.061312
1298,0.013824
1299,0.061312
1300,0.115712
1301,0.020736
1302,0.061312
1303,0.0
1304,0.061312
1305,0.061312
1306,0.006912
1307,0.020736
1308,0.061312
1309,0.122624
1310,0.0544
1311,0.006912
1312,0.061312
1313,0.061312
1314,0.061312
1315,0.013824
1316,0.047488
1317,0.013824
1318,0.061312
1319,0.061312
1320,0.061312
1321,0.061312
1322,0.013824
1323,0.0
1324,0.131328
1325,0.175104
1326,0.310402
1327,0.013824
1328,0.013824
1329,0.061312
1330,0.061312
1331,0.047488
1332,0.061312
1333,0.013824
1334,0.122624
1335,0.061312
1336,0.061312
1337,0.013824
1338,0.061312
1339,0.061312
1340,0.013824
1341,0.047488
1342,0.061312
1343,0.013824
1344,0.061312
1345,0.013824
1346,0.013824
1347,0.061312
1348,0.047488
1349,0.013824
1350,0.061312
1351,0.122624
1352,0.061312
1353,0.012096
1354,0.015552
1355,0.061312
1356,0.047488
1357,0.061312
1358,0.061312
1359,0.075136
1360,0.061312
1361,0.013824
1362,0.061312
1363,0.059584
1364,0.015552
1365,0.154944
1366,0.06048
1367,0.134784
1368,0.222592
1369,0.059584
1370,0.015552
1371,0.061312
1372,0.061312
1373,0.047488
1374,0.061312
1375,0.013824
1376,0.122624
1377,0.061312
1378,0.013824
1379,0.047488
1380,0.027648
1381,0.047488
1382,0.061312
1383,0.061312
1384,0.075136
1385,0.013824
1386,0.061312
1387,0.013824
1388,0.061312
1389,0.0544
1390,0.020736
1391,0.047488
1392,0.013824
1393,0.061312
1394,0.061312
1395,0.0544
1396,0.006912
1397,0.061312
1398,0.061312
1399,0.013824
1400,0.1088
1401,0.027648
1402,0.061312
1403,0.061312
1404,0.047488
1405,0.061312
1406,0.013824
1407,0.013824
1408,0.159984
1409,0.377538
1410,0.07456
1411,0.020736
1412,0.047488
1413,0.061312
1414,0.061312
1415,0.061312
1416,0.013824
1417,0.0
1418,0.061312
1419,0.061312
1420,0.061312
1421,0.061312
1422,0.009072
1423,0.013824
1424,0.061312
1425,0.061312
1426,0.061312
1427,0.075136
1428,0.061312
1429,0.0
1430,0.013824
1431,0.1088
1432,0.006912
1433,0.020736
1434,0.061312
1435,0.1088
1436,0.066496
1437,0.00864
1438,0.061312
1439,0.061312
1440,0.061312
1441,0.013824
1442,0.047488
1443,0.013824
1444,0.061312
1445,0.061312
1446,0.061312
1447,0.061312
1448,0.013824
1449,0.0
1450,0.077184
1451,0.209088
1452,0.330562
1453,0.013824
1454,0.013824
1455,0.061312
1456,0.061312
1457,0.047488
1458,0.061312
1459,0.013824
1460,0.122624
1461,0.061312
1462,0.013824
1463,0.061312
1464,0.013824
1465,0.061312
1466,0.061312
1467,0.047488
1468,0.013824
1469,0.061312
1470,0.013824
1471,0.061312
1472,0.013824
1473,0.061312
1474,0.047488
1475,0.013824
1476,0.061312
1477,0.122624
1478,0.061312
1479,0.012096
1480,0.001728
1481,0.075136
1482,0.047488
1483,0.061312
1484,0.061312
1485,0.075136
1486,0.061312
1487,0.013824
1488,0.061312
1489,0.0544
1490,0.020736
1491,0.134784
1492,0.06048
1493,0.134784
1494,0.222592
1495,0.07456
1496,0.020736
1497,0.061312
1498,0.061312
1499,0.047488
1500,0.013824
1501,0.061312
1502,0.075136
1503,0.061312
1504,0.061312
1505,0.047488
1506,0.027648
1507,0.047488
1508,0.013824
1509,0.061312
1510,0.122624
1511,0.013824
1512,0.061312
1513,0.0
1514,0.061312
1515,0.066496
1516,0.00864
1517,0.061312
1518,0.013824
1519,0.047488
1520,0.061312
1521,0.066496
1522,0.00864
1523,0.061312
1524,0.061312
1525,0.013824
1526,0.061312
1527,0.075136
1528,0.061312
1529,0.061312
1530,0.047488
1531,0.061312
1532,0.013824
1533,0.013824
1534,0.139824
1535,0.377538
1536,0.09472
1537,0.020736
1538,0.047488
1539,0.061312
1540,0.061312
1541,0.061312
1542,0.013824
1543,0.0
1544,0.061312
1545,0.061312
1546,0.061312
1547,0.061312
1548,0.009072
1549,0.013824
1550,0.047488
1551,0.075136
1552,0.061312
1553,0.061312
1554,0.061312
1555,0.013824
1556,0.013824
1557,0.061312
1558,0.052672
1559,0.00864
1560,0.061312
1561,0.122624
1562,0.061312
1563,0.013824
1564,0.061312
1565,0.061312
1566,0.061312
1567,0.013824
1568,0.047488
1569,0.013824
1570,0.061312
1571,0.061312
1572,0.061312
1573,0.061312
1574,0.012096
1575,0.001728
1576,0.057024
1577,0.195264
1578,0.364546
1579,0.013824
1580,0.013824
1581,0.061312
1582,0.061312
1583,0.047488
1584,0.061312
1585,0.013824
1586,0.122624
1587,0.061312
1588,0.013824
1589,0.061312
1590,0.013824
1591,0.061312
1592,0.061312
1593,0.047488
1594,0.013824
1595,0.061312
1596,0.013824
1597,0.061312
1598,0.013824
1599,0.061312
1600,0.047488
1601,0.013824
1602,0.061312
1603,0.122624
1604,0.061312
1605,0.012096
1606,0.001728
1607,0.075136
1608,0.047488
1609,0.061312
1610,0.061312
1611,0.075136
1612,0.061312
1613,0.013824
1614,0.061312
1615,0.0544
1616,0.020736
1617,0.134784
1618,0.06048
1619,0.114624
1620,0.222592
1621,0.09472
1622,0.020736
1623,0.061312
1624,0.061312
1625,0.047488
1626,0.013824
1627,0.061312
1628,0.075136
1629,0.061312
1630,0.061312
1631,0.047488
1632,0.013824
1633,0.061312
1634,0.013824
1635,0.061312
1636,0.120896
1637,0.015552
1638,0.061312
1639,0.0
1640,0.061312
1641,0.061312
1642,0.013824
1643,0.061312
1644,0.0
1645,0.061312
1646,0.061312
1647,0.061312
1648,0.013824
1649,0.061312
1650,0.061312
1651,0.013824
1652,0.061312
1653,0.075136
1654,0.061312
1655,0.061312
1656,0.047488
1657,0.061312
1658,0.013824
1659,0.013824
1660,0.119664
1661,0.175104
1662,0.317314
1663,0.020736
1664,0.047488
1665,0.061312
1666,0.061312
1667,0.061312
1668,0.013824
1669,0.0
1670,0.061312
1671,0.061312
1672,0.061312
1673,0.061312
1674,0.009072
1675,0.013824
1676,0.047488
1677,0.075136
1678,0.061312
1679,0.061312
1680,0.061312
1681,0.013824
1682,0.013824
1683,0.061312
1684,0.047488
1685,0.013824
1686,0.061312
1687,0.122624
1688,0.061312
1689,0.013824
1690,0.061312
1691,0.061312
1692,0.061312
1693,0.013824
1694,0.047488
1695,0.013824
1696,0.061312
1697,0.061312
1698,0.013824
1699,0.061312
1700,0.059584
1701,0.001728
1702,0.036864
1703,0.215424
1704,0.364546
1705,0.013824
1706,0.013824
1707,0.061312
1708,0.061312
1709,0.047488
1710,0.061312
1711,0.013824
1712,0.122624
1713,0.061312
1714,0.013824
1715,0.059584
1716,0.015552
1717,0.061312
1718,0.061312
1719,0.047488
1720,0.013824
1721,0.059584
1722,0.015552
1723,0.061312
1724,0.013824
1725,0.061312
1726,0.047488
1727,0.013824
1728,0.061312
1729,0.122624
1730,0.061312
1731,0.006912
1732,0.006912
1733,0.075136
1734,0.047488
1735,0.061312
1736,0.061312
1737,0.027648
1738,0.061312
1739,0.061312
1740,0.061312
1741,0.0544
1742,0.020736
1743,0.114624
1744,0.06048
1745,0.114624
1746,0.222592
1747,0.11488
1748,0.020736
1749,0.047488
1750,0.061312
1751,0.061312
1752,0.013824
1753,0.061312
1754,0.075136
1755,0.061312
1756,0.061312
1757,0.047488
1758,0.013824
1759,0.061312
1760,0.013824
1761,0.061312
1762,0.115712
1763,0.020736
1764,0.061312
1765,0.0
1766,0.061312
1767,0.061312
1768,0.013824
1769,0.061312
1770,0.0
1771,0.061312
1772,0.061312
1773,0.061312
1774,0.013824
1775,0.061312
1776,0.013824
1777,0.061312
1778,0.061312
1779,0.059584
1780,0.076864
1781,0.061312
1782,0.0
1783,0.061312
1784,0.061312
1785,0.013824
1786,0.099504
1787,0.175104
1788,2.142096
1789,0.52474
1790,0.577412
1791,3.415962
1792,3.415962
1793,3.415962
1794,1.820174
1795,0.0
1796,0.577412
1797,3.415962
1798,3.176344
1799,3.157912
1800,2.073472
1801,0.013824
1802,1.333258
1803,3.187608
1804,4.203936
1805,3.674014
1806,1.347082
1807,1.813902
1808,0.270978
1809,0.061312
1810,1.337738
1811,1.046024
1812,1.351562
1813,6.573876
1814,3.415962
1815,1.046024
1816,0.013824
1817,3.415962
1818,3.415962
1819,2.899862
1820,1.595788
1821,1.304074
1822,0.013824
1823,3.176344
1824,3.157912
1825,3.179416
1826,4.95735
1827,0.006912
1828,0.016704
1829,0.235584
1830,1.396746
1831,3.626524
1832,0.013824
1833,3.660188
1834,8.332738
1835,3.144088
1836,6.254512
1837,3.239442
1838,2.641812
1839,6.770612
1840,5.174824
1841,5.2154
1842,0.020736
1843,5.222312
1844,6.254512
1845,3.144088
1846,4.142624
1847,5.783108
1848,0.020736
1849,4.706212
1850,2.078224
1851,0.061312
1852,1.079688
1853,3.626524
1854,1.093512
1855,6.723124
1856,6.770612
1857,4.6993
1858,0.006912
1859,4.720038
1860,3.144088
1861,5.690924
1862,6.38353
1863,4.720036
1864,6.254512
1865,5.222312
1866,5.208488
1867,6.775796
1868,1.04084
1869,0.094464
1870,0.094464
1871,0.114624
1872,0.188608
1873,3.759836
1874,0.561604
