slot_index,data_rate_gbps
905,0.175104
906,0.2528
907,0.027648
908,0.061312
909,0.061312
910,0.047488
911,0.061312
912,0.013824
913,0.013824
914,0.061312
915,0.122624
916,0.059584
917,0.015552
918,0.047488
919,0.061312
920,0.061312
921,0.061312
922,0.013824
923,0.0
924,0.061312
925,0.013824
926,0.061312
927,0.061312
928,0.007488
929,0.061312
930,0.013824
931,0.061312
932,0.115712
933,0.020736
934,0.061312
935,0.047488
936,0.061312
937,0.061312
938,0.006912
939,0.020736
940,0.061312
941,0.122624
942,0.0544
943,0.006912
944,0.054144
945,0.175104
946,0.222592
947,0.134784
948,0.047488
949,0.013824
950,0.061312
951,0.061312
952,0.061312
953,0.061312
954,0.013824
955,0.0
956,0.075136
957,0.061312
958,0.1088
959,0.013824
960,0.013824
961,0.061312
962,0.061312
963,0.047488
964,0.061312
965,0.013824
966,0.075136
967,0.061312
968,0.061312
969,0.013824
970,0.061312
971,0.061312
972,0.013824
973,0.047488
974,0.061312
975,0.013824
976,0.061312
977,0.013824
978,0.061312
979,0.061312
980,0.047488
981,0.013824
982,0.061312
983,0.122624
984,0.061312
985,0.012096
986,0.015552
987,0.175104
988,0.06048
989,0.202432
990,0.167152
991,0.075136
992,0.061312
993,0.013824
994,0.061312
995,0.059584
996,0.015552
997,0.061312
998,0.047488
999,0.013824
1000,0.061312
1001,0.059584
1002,0.015552
1003,0.061312
1004,0.061312
1005,0.047488
1006,0.061312
1007,0.013824
1008,0.075136
1009,0.061312
1010,0.013824
1011,0.047488
1012,0.027648
1013,0.047488
1014,0.061312
1015,0.061312
1016,0.075136
1017,0.013824
1018,0.061312
1019,0.061312
1020,0.061312
1021,0.0544
1022,0.020736
1023,0.047488
1024,0.013824
1025,0.061312
1026,0.061312
1027,0.0544
1028,0.006912
1029,0.094464
1030,0.094464
1031,0.175104
1032,0.2528
1033,0.027648
1034,0.061312
1035,0.061312
1036,0.047488
1037,0.061312
1038,0.013824
1039,0.013824
1040,0.061312
1041,0.122624
1042,0.0544
1043,0.020736
1044,0.047488
1045,0.061312
1046,0.061312
1047,0.061312
1048,0.013824
1049,0.0
1050,0.061312
1051,0.013824
1052,0.061312
1053,0.061312
1054,0.007488
1055,0.013824
1056,0.061312
1057,0.061312
1058,0.061312
1059,0.075136
1060,0.061312
1061,0.0
1062,0.061312
1063,0.1088
1064,0.006912
1065,0.020736
1066,0.061312
1067,0.1088
1068,0.066496
1069,0.00864
1070,0.033984
1071,0.175104
1072,0.222592
1073,0.154944
1074,0.047488
1075,0.013824
1076,0.061312
1077,0.061312
1078,0.061312
1079,0.061312
1080,0.013824
1081,0.0
1082,0.061312
1083,0.075136
1084,0.1088
1085,0.013824
1086,0.013824
1087,0.061312
1088,0.061312
1089,0.047488
1090,0.061312
1091,0.013824
1092,0.075136
1093,0.061312
1094,0.013824
1095,0.061312
1096,0.013824
1097,0.061312
1098,0.061312
1099,0.047488
1100,0.013824
1101,0.061312
1102,0.013824
1103,0.061312
1104,0.061312
1105,0.061312
1106,0.047488
1107,0.013824
1108,0.061312
1109,0.122624
1110,0.061312
1111,0.012096
1112,0.001728
1113,0.188928
1114,0.06048
1115,0.182272
1116,0.187312
1117,0.075136
1118,0.061312
1119,0.013824
1120,0.061312
1121,0.0544
1122,0.020736
1123,0.061312
1124,0.047488
1125,0.013824
1126,0.061312
1127,0.0544
1128,0.020736
1129,0.061312
1130,0.061312
1131,0.047488
1132,0.013824
1133,0.061312
1134,0.075136
1135,0.013824
1136,0.061312
1137,0.047488
1138,0.027648
1139,0.047488
1140,0.013824
1141,0.061312
1142,0.122624
1143,0.013824
1144,0.061312
1145,0.047488
1146,0.061312
1147,0.066496
1148,0.00864
1149,0.061312
1150,0.013824
1151,0.047488
1152,0.061312
1153,0.066496
1154,0.00864
1155,0.094464
1156,0.094464
1157,0.154944
1158,0.225472
1159,0.075136
1160,0.061312
1161,0.061312
1162,0.047488
1163,0.061312
1164,0.013824
1165,0.013824
1166,0.061312
1167,0.122624
1168,0.0544
1169,0.020736
1170,0.047488
1171,0.061312
1172,0.061312
1173,0.061312
1174,0.013824
1175,0.0
1176,0.061312
1177,0.013824
1178,0.061312
1179,0.061312
1180,0.007488
1181,0.013824
1182,0.047488
1183,0.075136
1184,0.061312
1185,0.061312
1186,0.061312
1187,0.013824
1188,0.061312
1189,0.061312
1190,0.052672
1191,0.00864
1192,0.061312
1193,0.122624
1194,0.061312
1195,0.013824
1196,0.013824
1197,0.175104
1198,0.222592
1199,0.175104
1200,0.047488
1201,0.013824
1202,0.061312
1203,0.061312
1204,0.061312
1205,0.061312
1206,0.012096
1207,0.001728
1208,0.061312
1209,0.061312
1210,0.122624
1211,0.013824
1212,0.013824
1213,0.061312
1214,0.061312
1215,0.047488
1216,0.061312
1217,0.013824
1218,0.075136
1219,0.061312
1220,0.013824
1221,0.061312
1222,0.013824
1223,0.061312
1224,0.061312
1225,0.047488
1226,0.013824
1227,0.061312
1228,0.013824
1229,0.061312
1230,0.061312
1231,0.061312
1232,0.047488
1233,0.013824
1234,0.061312
1235,0.122624
1236,0.061312
1237,0.012096
1238,0.001728
1239,0.168768
1240,0.06048
1241,0.182272
1242,0.207472
1243,0.075136
1244,0.061312
1245,0.013824
1246,0.061312
1247,0.0544
1248,0.020736
1249,0.061312
1250,0.047488
1251,0.013824
1252,0.061312
1253,0.0544
1254,0.020736
1255,0.061312
1256,0.061312
1257,0.047488
1258,0.013824
1259,0.061312
1260,0.075136
1261,0.013824
1262,0.061312
1263,0.047488
1264,0.027648
1265,0.047488
1266,0.013824
1267,0.061312
1268,0.120896
1269,0.015552
1270,0.061312
1271,0.047488
1272,0.061312
1273,0.061312
1274,0.013824
1275,0.061312
1276,0.0
1277,0.061312
1278,0.061312
1279,0.061312
1280,0.013824
1281,0.094464
1282,0.094464
1283,0.134784
1284,0.245632
1285,4.720036
1286,4.706212
1287,6.770612
1288,2.111888
1289,6.770612
1290,4.658724
1291,0.013824
1292,4.31913
1293,6.770612
1294,6.2476
1295,0.536836
1296,1.595788
1297,6.770612
1298,6.770612
1299,6.770612
1300,3.110424
1301,0.0
1302,1.609612
1303,5.174824
1304,0.061312
1305,1.093512
1306,3.620188
1307,0.013824
1308,3.144088
1309,7.890362
1310,6.770612
1311,1.039112
1312,3.14716
1313,3.61398
1314,5.7187
1315,7.261624
1316,3.658396
1317,1.562124
1318,3.14716
1319,6.233008
1320,6.756276
1321,1.562124
1322,0.013824
1323,0.175104
1324,0.222592
1325,0.175104
1326,0.047488
1327,0.013824
1328,0.061312
1329,6.269744
1330,6.723124
1331,6.29752
1332,4.704484
1333,0.001728
1334,0.846594
1335,3.725976
1336,4.251426
1337,1.562124
1338,0.013824
1339,2.125712
1340,4.190112
1341,1.595788
1342,3.157912
1343,1.368582
1344,3.429788
1345,0.061312
1346,0.013824
1347,2.383762
1348,0.013824
1349,2.899862
1350,3.157912
1351,1.595788
1352,2.078224
1353,2.665888
1354,0.015552
1355,2.641812
1356,3.415962
1357,2.921366
1358,1.595788
1359,1.820174
1360,0.835462
1361,6.057776
1362,3.415962
1363,2.329362
1364,0.006912
1365,0.168768
1366,0.06048
1367,0.182272
1368,0.207472
1369,2.350098
1370,3.415962
1371,2.641812
1372,2.641812
1373,3.40905
1374,0.278786
1375,2.125712
1376,1.595788
1377,1.820174
1378,3.183716
1379,3.40905
1380,0.039168
1381,1.853838
1382,3.179416
1383,1.867662
1384,2.594324
1385,2.678676
1386,2.913688
1387,0.529924
1388,0.061312
1389,0.563588
1390,1.820174
1391,0.319362
1392,2.594324
1393,3.22242
1394,6.308914
1395,0.020736
1396,2.125712
1397,2.369938
1398,3.415962
1399,3.415962
1400,1.046024
1401,0.061312
1402,1.80635
1403,2.667616
1404,3.415962
1405,3.176344
1406,1.046024
1407,0.074304
1408,0.114624
1409,0.114624
1410,0.265792
1411,2.382034
1412,2.141264
1413,2.817434
1414,0.963658
1415,0.013824
1416,0.061312
1417,0.013824
1418,0.061312
1419,0.061312
1420,0.113984
1421,0.00864
1422,0.061312
1423,0.061312
1424,0.061312
1425,0.061312
1426,0.013824
1427,0.0
1428,0.061312
1429,0.013824
1430,0.061312
1431,0.061312
1432,0.007488
1433,0.013824
1434,0.047488
1435,0.061312
1436,0.075136
1437,0.061312
1438,0.061312
1439,0.013824
1440,0.061312
1441,0.061312
1442,0.047488
1443,0.013824
1444,0.061312
1445,0.122624
1446,0.061312
1447,0.013824
1448,0.013824
1449,0.175104
1450,0.175104
1451,0.222592
1452,0.047488
1453,0.013824
1454,0.013824
1455,0.061312
1456,0.061312
1457,0.061312
1458,0.0544
1459,0.006912
1460,0.061312
1461,0.061312
1462,0.122624
1463,0.013824
1464,0.013824
1465,0.047488
1466,0.075136
1467,0.047488
1468,0.061312
1469,0.013824
1470,0.075136
1471,0.061312
1472,0.013824
1473,0.0544
1474,0.020736
1475,0.061312
1476,0.061312
1477,0.047488
1478,0.013824
1479,0.0544
1480,0.020736
1481,0.061312
1482,0.061312
1483,0.061312
1484,0.047488
1485,0.013824
1486,0.061312
1487,0.075136
1488,0.061312
1489,0.0544
1490,0.006912
1491,0.148608
1492,0.06048
1493,0.154944
1494,0.207472
1495,0.075136
1496,0.061312
1497,0.061312
1498,0.047488
1499,0.066496
1500,0.00864
1501,0.061312
1502,0.061312
1503,0.013824
1504,0.047488
1505,0.066496
1506,0.00864
1507,0.061312
1508,0.061312
1509,0.061312
1510,0.013824
1511,0.061312
1512,5.236138
1513,1.562124
1514,0.061312
1515,0.563588
1516,4.142624
1517,0.577412
1518,4.658724
1519,6.38353
1520,6.254512
1521,0.020736
1522,4.190112
1523,4.176288
1524,6.770612
1525,6.770612
1526,2.594324
1527,0.013824
1528,3.144088
1529,5.27392
1530,6.770612
1531,6.291376
1532,2.594324
1533,0.054144
1534,0.134784
1535,0.08064
1536,0.279616
1537,4.71946
1538,3.680924
1539,6.770612
1540,3.110424
1541,6.254512
1542,5.222312
1543,0.0
1544,3.28693
1545,6.770612
1546,6.254512
1547,1.562124
1548,0.577412
1549,6.770612
1550,6.770612
1551,6.254512
1552,0.013824
1553,0.0
1554,0.061312
1555,0.013824
1556,0.061312
1557,0.061312
1558,0.007488
1559,0.013824
1560,0.047488
1561,0.061312
1562,0.061312
1563,0.075136
1564,0.061312
1565,0.013824
1566,0.061312
1567,0.061312
1568,0.047488
1569,0.013824
1570,0.061312
1571,0.122624
1572,0.061312
1573,0.013824
1574,0.013824
1575,0.175104
1576,0.175104
1577,0.202432
1578,0.067648
1579,0.013824
1580,0.013824
1581,0.061312
1582,0.061312
1583,0.061312
1584,0.0544
1585,0.006912
1586,0.061312
1587,0.061312
1588,0.122624
1589,0.013824
1590,0.013824
1591,0.047488
1592,0.075136
1593,0.047488
1594,0.061312
1595,0.013824
1596,0.075136
1597,0.061312
1598,0.013824
1599,0.0544
1600,0.020736
1601,0.061312
1602,0.061312
1603,0.047488
1604,0.013824
1605,0.0544
1606,0.020736
1607,0.061312
1608,0.061312
1609,0.061312
1610,0.047488
1611,0.013824
1612,0.061312
1613,0.075136
1614,0.061312
1615,0.0544
1616,0.006912
1617,0.148608
1618,0.04032
1619,0.175104
1620,0.207472
1621,0.075136
1622,0.061312
1623,0.061312
1624,0.047488
1625,0.061312
1626,0.013824
1627,0.061312
1628,0.061312
1629,0.0
1630,0.061312
1631,0.061312
1632,0.013824
1633,0.061312
1634,0.061312
1635,0.061312
1636,0.013824
1637,0.061312
1638,0.075136
1639,0.013824
1640,0.061312
1641,0.047488
1642,0.013824
1643,0.061312
1644,0.013824
1645,0.061312
1646,0.061312
1647,0.075136
1648,0.061312
1649,0.047488
1650,0.061312
1651,0.061312
1652,0.013824
1653,0.013824
1654,0.047488
1655,0.061312
1656,0.061312
1657,0.061312
1658,0.013824
1659,0.033984
1660,0.154944
1661,0.08064
1662,0.259456
1663,0.09472
1664,0.068224
1665,0.061312
1666,0.013824
1667,0.061312
1668,0.061312
1669,0.0
1670,0.061312
1671,0.061312
1672,0.122624
1673,0.013824
1674,0.061312
1675,0.061312
1676,0.061312
1677,0.061312
1678,0.012096
1679,0.001728
1680,0.061312
1681,0.013824
1682,0.061312
1683,0.013824
1684,0.054976
1685,0.013824
1686,0.047488
1687,0.061312
1688,0.061312
1689,0.075136
1690,0.061312
1691,0.013824
1692,0.061312
1693,0.061312
1694,0.047488
1695,0.013824
1696,0.061312
1697,0.122624
1698,0.061312
1699,0.013824
1700,0.013824
1701,0.175104
1702,0.175104
1703,0.202432
1704,0.067648
1705,0.012096
1706,0.015552
1707,0.061312
1708,0.061312
1709,2.641812
1710,2.914454
1711,0.006912
1712,0.061312
1713,7.876538
1714,6.254512
1715,4.658724
1716,0.013824
1717,3.918238
1718,7.802812
1719,5.466538
1720,7.802812
1721,6.40055
1722,3.110424
1723,0.013824
1724,0.061312
1725,6.2476
1726,0.794886
1727,6.254512
1728,10.125262
1729,4.692388
1730,5.432874
1731,9.421614
1732,0.794886
1733,6.233008
1734,9.305032
1735,9.40196
1736,4.706212
1737,6.979446
1738,0.06304
1739,10.048206
1740,10.125262
1741,8.57005
1742,0.006912
1743,0.033984
1744,0.154944
1745,0.175104
1746,0.207472
1747,7.018294
1748,7.775932
1749,8.547394
1750,6.990646
1751,10.103758
1752,3.110424
1753,3.918622
1754,6.233008
1755,5.400234
1756,7.866516
1757,10.125262
1758,2.391568
1759,3.157912
1760,9.415624
1761,6.981174
1762,5.77784
1763,9.334282
1764,0.015552
1765,2.872088
1766,0.061312
1767,0.047488
1768,6.436854
1769,0.013824
1770,6.233008
1771,9.51171
1772,10.090318
1773,0.778374
1774,5.461546
1775,5.342378
1776,9.287054
1777,8.766474
1778,3.626524
1779,0.013824
1780,3.606878
1781,6.45428
1782,8.762446
1783,8.112262
1784,4.598698
1785,0.013824
1786,0.175104
1787,0.08064
1788,0.205312
1789,5.750704
1790,4.265124
1791,9.074254
1792,4.799402
1793,7.581506
1794,8.136132
1795,0.0
1796,2.963024
1797,8.869966
1798,8.146888
1799,3.432094
1800,0.013824
1801,8.750798
1802,8.937166
1803,8.762446
1804,6.083446
1805,0.001728
1806,0.013824
1807,8.937166
1808,0.013824
1809,0.061312
1810,5.949814
1811,0.013824
1812,2.095762
1813,7.653824
1814,10.770398
1815,4.036644
1816,1.398156
1817,6.029622
1818,6.16991
1819,10.870236
1820,4.786474
1821,3.427614
1822,1.426828
1823,8.225736
1824,8.487372
1825,4.05302
1826,0.013824
1827,0.154944
1828,0.175104
1829,0.202432
1830,1.609228
1831,5.331882
1832,0.020736
1833,6.962036
1834,8.101192
1835,8.378062
1836,7.80084
1837,0.006912
1838,0.013824
1839,10.86741
1840,9.903054
1841,6.907702
1842,0.013824
1843,2.613656
1844,11.19952
1845,3.276696
1846,4.695468
1847,3.572538
1848,5.171628
1849,0.438532
1850,0.061312
1851,3.0319
1852,0.859848
1853,3.04054
1854,5.594164
1855,3.05622
1856,3.102812
1857,4.950924
1858,0.891208
1859,3.04054
1860,5.16856
1861,5.204026
1862,3.04054
1863,3.837348
1864,0.020736
1865,5.16856
